Freq_Hz, Mean_PSD_X, Std_PSD_X, Mean_PSD_Y, Std_PSD_Y
2.193548387096774466e+00,8.707476005940815241e-05,5.709877389337286859e-05,2.782947940884308640e-04,2.560948524505480888e-04
2.225806451612903025e+00,8.728844011688984071e-05,5.580747289827065529e-05,2.647756256458708027e-04,2.482313304647572457e-04
2.258064516129032029e+00,8.528165770387679254e-05,5.476003347366402364e-05,2.483657594414637204e-04,2.394345446810981152e-04
2.290322580645161032e+00,8.264011208950518001e-05,5.080125810466846716e-05,2.366747974826174364e-04,2.139036193483823828e-04
2.322580645161289592e+00,7.979986281160085179e-05,5.078164136316197508e-05,2.275030122990530455e-04,2.040411969714235672e-04
2.354838709677419484e+00,7.380295650938371117e-05,4.734668441198290855e-05,2.240624629555318446e-04,2.025696870744270748e-04
2.387096774193548487e+00,6.851714820215959131e-05,4.253804500451304041e-05,2.136257840562634925e-04,1.943118407906509865e-04
2.419354838709677047e+00,6.332017886031429221e-05,3.932430591745875550e-05,2.155719234979004521e-04,1.966605821134680013e-04
2.451612903225806939e+00,6.150548768520247155e-05,3.866904854623955698e-05,2.051824088498123107e-04,2.036111804349086856e-04
2.483870967741935498e+00,5.954836827785622898e-05,3.727784833846329541e-05,2.002983582657014876e-04,1.970819389065996499e-04
2.516129032258064502e+00,5.818677074557802550e-05,3.606967980223553679e-05,1.916918458584121400e-04,1.902902986652155745e-04
2.548387096774193061e+00,5.949936605838739923e-05,3.764486102118427639e-05,1.878806081903350322e-04,1.908413085009905120e-04
2.580645161290322953e+00,6.160710455004113177e-05,3.935166673545507758e-05,1.777608260372809271e-04,1.842763325762548747e-04
2.612903225806451513e+00,6.205673804266524836e-05,4.007512933730752487e-05,1.748984972665125449e-04,1.810109815415409740e-04
2.645161290322580516e+00,5.592772539864759130e-05,3.518122444629071644e-05,1.696789839568438297e-04,1.921816057958732722e-04
2.677419354838709076e+00,6.061084342704512829e-05,3.866458877607494027e-05,1.705602327653747306e-04,1.933903766572343634e-04
2.709677419354838968e+00,6.091108151299359352e-05,4.010694360124370298e-05,1.691393835557045665e-04,1.923031352464578099e-04
2.741935483870967527e+00,6.251654498700097158e-05,3.930687915653563642e-05,1.708212750168458679e-04,1.925633173453575179e-04
2.774193548387096531e+00,6.378767854338123660e-05,4.126598841692226264e-05,1.722966119161339796e-04,1.916737372133782132e-04
2.806451612903225090e+00,6.354004426711881118e-05,3.993967034591077738e-05,1.805119528842980307e-04,1.909274245921402250e-04
2.838709677419354982e+00,6.398266046469294451e-05,4.097903179053115369e-05,1.755324208042703888e-04,1.872293102316219596e-04
2.870967741935483986e+00,6.511392563508049103e-05,4.262750667551717915e-05,1.745141921293819737e-04,1.875364779175503168e-04
2.903225806451612989e+00,6.808944345769340936e-05,4.484509314659187507e-05,1.705753625146530202e-04,1.858181264000019310e-04
2.935483870967742437e+00,8.073163544382487501e-05,5.637641132897486539e-05,1.675789629112539472e-04,1.819518065159290673e-04
2.967741935483870996e+00,1.060265325711221625e-04,6.775095814368157620e-05,1.584785864197262376e-04,1.802467498932368707e-04
3.000000000000000000e+00,9.946291703802681832e-05,6.220658701056116537e-05,1.716511240055602829e-04,1.856614084106402102e-04
3.032258064516129004e+00,9.049141422077332090e-05,6.215981298095120779e-05,1.749237182509749504e-04,1.813802573304051956e-04
3.064516129032257563e+00,8.197000170278749076e-05,5.842539093573719601e-05,1.742351082109948942e-04,1.848062864601799098e-04
3.096774193548387011e+00,7.836581588055850666e-05,5.871541376533612400e-05,1.753479798155385054e-04,1.899061954929254171e-04
3.129032258064516014e+00,7.595378827675936049e-05,5.730487682532514810e-05,1.687394871994570998e-04,1.879169581721669023e-04
3.161290322580645018e+00,7.390756217869783582e-05,5.762562985415902730e-05,1.657108074398608874e-04,1.826081097229260140e-04
3.193548387096774466e+00,7.380168732625887629e-05,5.857602782505792776e-05,1.694346459066657087e-04,1.841172876777789772e-04
3.225806451612903025e+00,7.220502770838952843e-05,5.638388189247488458e-05,1.739917006054290537e-04,1.843236887735854928e-04
3.258064516129032029e+00,7.040154357003627797e-05,5.432588767855992245e-05,1.823589177896044384e-04,1.853419654314572714e-04
3.290322580645161032e+00,6.840487062563629971e-05,5.152715999516675630e-05,1.911250666490860411e-04,1.899839971793863326e-04
3.322580645161289592e+00,6.784474323746489605e-05,5.107475081551781000e-05,1.975555269560711738e-04,1.988447555320684631e-04
3.354838709677419040e+00,6.102731976240996102e-05,4.607219692203598494e-05,1.927983547449556800e-04,1.949235344226361670e-04
3.387096774193548931e+00,5.784185276851293338e-05,4.248958299031967454e-05,2.020391854910221136e-04,2.036335021223396316e-04
3.419354838709677491e+00,5.542766578998482645e-05,3.937309298637308813e-05,2.151799747201029107e-04,2.051387711409445027e-04
