# #Freq[Hz], #Gain_mean[a.u.], #Gain_std[a.u.], #Phase_mean[rad], #Phase_std[rad]
4.305594415444046717e+03,1.438365508154281880e+00,7.316322555665796899e-04,2.464084644654962464e+00,2.798629795187460327e-04
4.323574200738030413e+03,1.440453233948789435e+00,8.062758587960951791e-04,2.459662633616541694e+00,2.636907571574455917e-04
4.341629068041145729e+03,1.442406961308593250e+00,7.633315329101052725e-04,2.455457966033687267e+00,2.833980550039825693e-04
4.359759330889288321e+03,1.444550546505775968e+00,7.817143278079143618e-04,2.450952951704503668e+00,2.252660576963351035e-04
4.377965304127653326e+03,1.446489170842281791e+00,8.617558227791915311e-04,2.446633499418108926e+00,1.508808242628402387e-04
4.396247303916202327e+03,1.448697803611074253e+00,8.158161765333132734e-04,2.442011121546535435e+00,1.933374032437851469e-04
4.414605647735154889e+03,1.450616510723407915e+00,8.707656882211847011e-04,2.437618295610803454e+00,2.036596527400344372e-04
4.433040654390490090e+03,1.452821338202550328e+00,8.824342231383862150e-04,2.432780044280137055e+00,1.897777494101787657e-04
4.451552644019503532e+03,1.454722460987410315e+00,7.855918167497234978e-04,2.428398507222300218e+00,3.129639516086000573e-04
4.470141938096354352e+03,1.456807219591816915e+00,8.411633312816491634e-04,2.423684354403913943e+00,1.620671681500259994e-04
4.488808859437646788e+03,1.458836195711665784e+00,9.541394329679398281e-04,2.418892927412252813e+00,2.954651755809194506e-04
4.507553732208041765e+03,1.460912030097758052e+00,8.883477589719873061e-04,2.414360004549822580e+00,2.595881955133240589e-04
4.526376881925880298e+03,1.462936703737691913e+00,1.011501805572363093e-03,2.409462195850771149e+00,2.550929016547398066e-04
4.545278635468842367e+03,1.465095865450882773e+00,9.040282012886975953e-04,2.404600315806833422e+00,2.125701953103061558e-04
4.564259321079623078e+03,1.467071172820953118e+00,7.909841902642142158e-04,2.399746865573650911e+00,2.410903383514889815e-04
4.583319268371618818e+03,1.469316735716582389e+00,9.222654960784082987e-04,2.394650622138129403e+00,3.298624667990780095e-04
4.602458808334674359e+03,1.471213322870070561e+00,8.487849109032265423e-04,2.389898207369685501e+00,2.480102065639921537e-04
4.621678273340814485e+03,1.473296215529723119e+00,8.602123092461661739e-04,2.384838711039667380e+00,2.194044008481655891e-04
4.640977997150021110e+03,1.475420120098207777e+00,9.706222179938650161e-04,2.379734278660255775e+00,2.052348086835399123e-04
4.660358314916030395e+03,1.477403320805144249e+00,9.126337887482406999e-04,2.374556828416623411e+00,1.941075425532321624e-04
4.679819563192147143e+03,1.479433512542126294e+00,8.576252604281439911e-04,2.369311989555517695e+00,3.385322920052754323e-04
4.699362079937097405e+03,1.481382723255066702e+00,9.855653264060912702e-04,2.364175971827667588e+00,3.136652678948244604e-04
4.718986204520890169e+03,1.483608613938112830e+00,8.436435519310336861e-04,2.358828227329022198e+00,2.844816881460849310e-04
4.738692277730714522e+03,1.485573867886814892e+00,9.992323646560929366e-04,2.353667492730209254e+00,2.801591942471086177e-04
4.758480641776859557e+03,1.487703812754910038e+00,9.962705596523299591e-04,2.348267037544291558e+00,4.017455113822733428e-04
4.778351640298656093e+03,1.489664264665123694e+00,1.006365542650058086e-03,2.342950193580063623e+00,2.939489719967613296e-04
4.798305618370430238e+03,1.491679865418565676e+00,9.895231691557611949e-04,2.337396469054194181e+00,2.949110395893276616e-04
4.818342922507521507e+03,1.493682857938327890e+00,9.095147598419981794e-04,2.331909415326523849e+00,2.884778663481604027e-04
4.838463900672283671e+03,1.495612359037728822e+00,1.061467363744019680e-03,2.326365213915049246e+00,3.641952198281864076e-04
4.858668902280128350e+03,1.497443421586306611e+00,1.004266563503578838e-03,2.320795669845088227e+00,2.508088311289188767e-04
4.878958278205598617e+03,1.499621879528275858e+00,9.829472037825169768e-04,2.314947946806099388e+00,3.078104465140992906e-04
4.899332380788457158e+03,1.501517104886212817e+00,8.441717601273021447e-04,2.309330827271930620e+00,3.532652515328081047e-04
4.919791563839806258e+03,1.503482631724292862e+00,1.097926308326310383e-03,2.303555857143786856e+00,3.236718420132237242e-04
4.940336182648238719e+03,1.505461507590691861e+00,9.269582172328458313e-04,2.297622910440592303e+00,4.613003842540010051e-04
4.960966593985984218e+03,1.507260823325967447e+00,8.800667987933950224e-04,2.291859818446670971e+00,3.708762370792232960e-04
4.981683156115140264e+03,1.509056576927111593e+00,9.700309653293209084e-04,2.285955959331140708e+00,3.041092277933659283e-04
5.002486228793866758e+03,1.511024355094555904e+00,1.005965236171362139e-03,2.279884503890913461e+00,3.274730886939115904e-04
5.023376173282646050e+03,1.512826335596101357e+00,9.785484591279651218e-04,2.273892586328450705e+00,2.132572216243810732e-04
5.044353352350548448e+03,1.514759404140037180e+00,1.132716017620936152e-03,2.267720700296905978e+00,3.387955682921189003e-04
5.065418130281540471e+03,1.516525297984186116e+00,1.035075232598785169e-03,2.261636328259903017e+00,4.058123511996369957e-04
5.086570872880804018e+03,1.518310247307903982e+00,8.796421889183200392e-04,2.255427369923416414e+00,2.119546171535339086e-04
5.107811947481091011e+03,1.520013557544331650e+00,1.056092202767562518e-03,2.249108768732193120e+00,4.170118758869513563e-04
5.129141722949103496e+03,1.521935709329823805e+00,1.074381547539292022e-03,2.242839196912993494e+00,2.826103005040770050e-04
5.150560569691905584e+03,1.523534021770323488e+00,1.092034140322351585e-03,2.236542054481520658e+00,2.987763782458084812e-04
