# #Freq[Hz], #Gain_mean[a.u.], #Gain_std[a.u.], #Phase_mean[rad], #Phase_std[rad]
1.847281437099635878e+04,2.219919214977569943e+00,5.715126234481955614e-04,-2.981680044715803835e+00,2.053226154268493985e-04
1.881694424970555701e+04,2.221175925195534973e+00,4.281012793773952005e-04,-2.985437591947075031e+00,1.783305378588981890e-04
1.916748492056813120e+04,2.221975562672401594e+00,5.669501715396068307e-04,-2.989275654385646686e+00,2.384847158447093714e-04
1.952455581016861106e+04,2.223384963657363045e+00,7.307366078167081566e-04,-2.992840856003465611e+00,1.930010156769177625e-04
1.988827856988811982e+04,2.224023535323921497e+00,7.906546464840620396e-04,-2.996645041539873322e+00,2.456514290809383655e-04
2.025877711735017147e+04,2.224760693887927410e+00,4.670062174595924413e-04,-3.000249598046173194e+00,2.242246796752129481e-04
2.063617767863856716e+04,2.225690437755128759e+00,3.835389068231631095e-04,-3.003889325710715319e+00,2.746807218002338602e-04
2.102060883130158254e+04,2.226759135391791489e+00,4.505407066483336858e-04,-3.007357733671866207e+00,3.045678281664355481e-04
2.141220154815731439e+04,2.227465497481003531e+00,4.527634693747394491e-04,-3.010782758218126354e+00,3.644768961025270050e-04
2.181108924191520055e+04,2.228041650705598897e+00,4.068138473467831353e-04,-3.014128171318028127e+00,2.039439338752248678e-04
2.221740781062882525e+04,2.228766055150635417e+00,5.144496956143349529e-04,-3.017481333300930046e+00,2.268447872753535770e-04
2.263129568399529671e+04,2.229767495172714664e+00,3.702347105231630848e-04,-3.020821320008515443e+00,2.305011668926261372e-04
2.305289387051706217e+04,2.230251141867924058e+00,4.601905885700311154e-04,-3.024280931335787237e+00,2.137042835514059327e-04
2.348234600554276403e+04,2.230799845708387075e+00,2.823907928858410067e-04,-3.027423024246923333e+00,2.688614092952512418e-04
2.391979840020237316e+04,2.231594646336880317e+00,6.065191465270859542e-04,-3.030353048371966729e+00,2.299873449308686090e-04
2.436540009125466167e+04,2.232060311844600076e+00,6.649690088410214030e-04,-3.033845854122880770e+00,3.522945190570936510e-04
2.481930289186252776e+04,2.232766255608694017e+00,5.132138311657045071e-04,-3.036796328351971219e+00,3.320185715744794291e-04
2.528166144331500618e+04,2.233114584351798548e+00,5.605510136908102656e-04,-3.040006402143582864e+00,1.827344263091489410e-04
2.575263326771198626e+04,2.233730690641738015e+00,3.006412684136508810e-04,-3.042976223248231804e+00,2.513102366596192878e-04
2.623237882163123504e+04,2.233908484788602600e+00,6.830581857066212554e-04,-3.046256560269362978e+00,2.564388019446701213e-04
2.672106155079432574e+04,2.234495396242149656e+00,4.239851843762153455e-04,-3.049139848508992667e+00,2.610759811537067187e-04
2.721884794575179694e+04,2.235088992009522268e+00,7.684098871176963134e-04,-3.051866329249760756e+00,2.483560814070412967e-04
2.772590759860481194e+04,2.235862285459682131e+00,4.852284104971199487e-04,-3.054990330611619953e+00,3.142832162701794988e-04
2.824241326078435668e+04,2.236036314875370135e+00,8.836048833853103962e-04,-3.057767508885928187e+00,3.121492663149170684e-04
2.876854090190591523e+04,2.236331178881541426e+00,7.794643273900107210e-04,-3.060743621412457482e+00,2.467681685641537575e-04
2.930446976972144330e+04,2.236820651579912500e+00,7.429474353803399485e-04,-3.063605313954197218e+00,2.968995871533139700e-04
2.985038245118729537e+04,2.237457322269047921e+00,6.299052574739135487e-04,-3.066464084975020210e+00,3.063254499722720950e-04
3.040646493467068649e+04,2.237235616525287352e+00,4.638122285804706021e-04,-3.069030509772772142e+00,2.366792624637630460e-04
3.097290667331406803e+04,2.237577924258539852e+00,6.276978879926573560e-04,-3.071854609956930826e+00,2.753316622131641569e-04
3.154990064958088624e+04,2.237675588837548801e+00,8.203230609851073444e-04,-3.074595635255918502e+00,3.873565067082344491e-04
3.213764344100275775e+04,2.238549026197093728e+00,8.419311094497727854e-04,-3.077416081454588337e+00,3.128193382783498182e-04
3.273633528715247667e+04,2.238583799022577647e+00,5.530767986758986388e-04,-3.080111171630652400e+00,3.357308139985700044e-04
3.334618015786362957e+04,2.239165757608328367e+00,5.548623034520689615e-04,-3.082506753656572673e+00,4.406616044657351303e-04
3.396738582272209896e+04,2.239160805072360816e+00,7.462968778146473851e-04,-3.085370056309999942e+00,4.181126240255520952e-04
3.460016392185108998e+04,2.239210186925539858e+00,6.791274146996988071e-04,-3.087964912547521923e+00,3.319709552706957248e-04
3.524473003801587765e+04,2.239782629720490803e+00,7.166173706505466184e-04,-3.090724373247188961e+00,2.527264243707873638e-04
3.590130377007068455e+04,2.239408086992214386e+00,6.663241930525927231e-04,-3.093167373313127300e+00,2.326778889549156553e-04
