# #Freq[Hz], #Gain_mean[a.u.], #Gain_std[a.u.], #Phase_mean[rad], #Phase_std[rad]
1.718992352170246477e+03,1.084467192546443357e+02,3.779358798338083858e+00,-1.569373122269994703e+00,2.331584116816510371e-02
1.726170713723103745e+03,1.090178860236732135e+02,2.087003797912451830e+00,-1.553450963182614553e+00,3.089271196093990729e-02
1.733379051485289892e+03,1.085564363297932857e+02,4.184713398538481677e+00,-1.552780528648054936e+00,4.190636825775859164e-02
1.740617490634830574e+03,1.100766383377796984e+02,5.437420148654275032e+00,-1.555130986544682958e+00,3.723518817619952959e-02
1.747886156872483753e+03,1.122369807975413067e+02,2.632456756370930684e+00,-1.543586549419756482e+00,3.449455985372343325e-02
1.755185176423924531e+03,1.123275047390531256e+02,2.861105503024508501e+00,-1.542523044904091867e+00,2.355917295773334030e-02
1.762514676041930215e+03,1.125855753185968808e+02,2.905961137795702864e+00,-1.560042568371219573e+00,4.013868682457521347e-02
1.769874783008591749e+03,1.130753295396703209e+02,3.842453103832392802e+00,-1.556677378374260901e+00,2.134664096185698301e-02
1.777265625137516963e+03,1.143632447050429874e+02,4.243829009970712995e+00,-1.572179078113180140e+00,3.196720913897057453e-02
1.784687330776052931e+03,1.153914918226712700e+02,3.420006884792093249e+00,-1.562069562707253834e+00,2.889874673176828779e-02
1.792140028807513090e+03,1.197889068901507272e+02,3.521138169010653129e+00,-1.576753114671734624e+00,2.921233306753883915e-02
1.799623848653416644e+03,1.164614307002972566e+02,4.186444031289343393e+00,-1.561963540835953568e+00,3.619726380327727838e-02
1.807138920275736155e+03,1.207067062877937644e+02,3.689532603793784560e+00,-1.562788764051062929e+00,3.044123703183830576e-02
1.814685374179154906e+03,1.201055871280404546e+02,4.646085053042705582e+00,-1.540017135539179849e+00,3.243146956340130227e-02
1.822263341413327908e+03,1.206577363123511049e+02,4.402261465045569366e+00,-1.583957036026647724e+00,3.167123693655384681e-02
1.829872953575166775e+03,1.221130013277675062e+02,4.338799923879826714e+00,-1.558733431515510359e+00,4.277972563950407925e-02
1.837514342811118695e+03,1.232502559912763047e+02,4.392393144367004787e+00,-1.535391003456729520e+00,3.083423012702559210e-02
1.845187641819462669e+03,1.246236948122819541e+02,4.274109592009237346e+00,-1.560777410761760908e+00,2.366242032111393404e-02
1.852892983852614634e+03,1.219402567442353984e+02,1.429858690893285100e+00,-1.557630365248152460e+00,3.039460374920258806e-02
1.860630502719440528e+03,1.261084139613182487e+02,4.700023610145620978e+00,-1.571313269891233988e+00,3.579830905292571280e-02
1.868400332787580282e+03,1.283383255365742457e+02,4.356127021765640706e+00,-1.563743135295819098e+00,2.075654035111555371e-02
1.876202608985781580e+03,1.305585058649737107e+02,6.511241801131899543e+00,-1.564198477364210138e+00,3.030503897918975301e-02
1.884037466806242719e+03,1.289058551484915540e+02,4.422025110285765948e+00,-1.566911388169694330e+00,3.281884485419351433e-02
1.891905042306967516e+03,1.297061146656748178e+02,3.508799706684312181e+00,-1.556234183788853809e+00,2.506385138352406478e-02
1.899805472114119993e+03,1.299543408700215537e+02,3.369993676807097938e+00,-1.561632518770467826e+00,4.900157795273148847e-02
1.907738893424409298e+03,1.339217658042053358e+02,5.002994619053430903e+00,-1.543816708978654528e+00,3.015416612949738118e-02
1.915705444007463711e+03,1.332142140906120744e+02,3.692805824870500686e+00,-1.580387235035911164e+00,2.822374946039526988e-02
1.923705262208226031e+03,1.353872811582795350e+02,5.735883884682306366e+00,-1.579621724016054163e+00,3.895670585570252392e-02
1.931738486949354410e+03,1.359282502514822681e+02,5.115147246686679416e+00,-1.590754914222376026e+00,4.042118900902592904e-02
1.939805257733636836e+03,1.353084203558551906e+02,3.976269132031073461e+00,-1.533774421379284991e+00,4.077226336960696612e-02
1.947905714646412207e+03,1.369199171535734365e+02,2.765254119281999934e+00,-1.577824048507945331e+00,3.232459219385753341e-02
1.956039998358005732e+03,1.409529673531141896e+02,4.155155041398336913e+00,-1.544208671001781941e+00,3.965015792305324333e-02
1.964208250126163193e+03,1.410173001692502339e+02,4.969205383966531997e+00,-1.553486408088096127e+00,3.365827584246453702e-02
1.972410611798517039e+03,1.399689918855746100e+02,3.905233747174709613e+00,-1.556576237431834375e+00,2.565981525651415615e-02
1.980647225815040656e+03,1.454526628373910171e+02,4.022236467207130239e+00,-1.561381994027929876e+00,3.393893536091163038e-02
1.988918235210523790e+03,1.444565775548123554e+02,3.569657163152305746e+00,-1.562026025085537784e+00,1.761866264698918466e-02
