# #Freq[Hz], #Gain_mean[a.u.], #Gain_std[a.u.], #Phase_mean[rad], #Phase_std[rad]
1.669572748980995129e+03,1.041330980560916686e+02,1.173535562743619476e+00,-1.566904697574457161e+00,2.030160981033255624e-02
1.676544738597965988e+03,1.028179820997057021e+02,1.991947455428218605e+00,-1.578338561689450303e+00,1.996720957300620117e-02
1.683545842633132452e+03,1.062064901954355065e+02,2.954622065539543208e+00,-1.550943899757114330e+00,1.841724736384181549e-02
1.690576182665752640e+03,1.052167960064085719e+02,2.068113034870082245e+00,-1.569326135666512023e+00,2.174225893531620685e-02
1.697635880782793492e+03,1.049801920848885430e+02,3.085810695261362646e+00,-1.555990471910273065e+00,9.795178531214501078e-03
1.704725059581045343e+03,1.054169530796976630e+02,1.284786978462961304e+00,-1.541491241170303006e+00,2.194941515851089181e-02
1.711843842169251275e+03,1.049663159161363666e+02,2.413869810954859751e+00,-1.559902725702138504e+00,2.101101122773147561e-02
1.718992352170246477e+03,1.084045639279075601e+02,3.413754412655085169e+00,-1.556891255675326713e+00,2.795586531312245493e-02
1.726170713723103745e+03,1.088384627703823782e+02,1.967741841122356838e+00,-1.553295651198735694e+00,1.584263099370183947e-02
1.733379051485289892e+03,1.083313109743533005e+02,3.707965008920978356e+00,-1.557248436083896070e+00,3.880947209159500005e-02
1.740617490634830574e+03,1.111495572741850566e+02,2.282870441938936512e+00,-1.565328214026205034e+00,2.797170273266682411e-02
1.747886156872483753e+03,1.111717985103442032e+02,2.612191202737266682e+00,-1.565479944529010403e+00,1.819578082631028923e-02
1.755185176423924531e+03,1.121638380048302963e+02,2.862909450351580176e+00,-1.567961370565456480e+00,2.293038462989750378e-02
1.762514676041930215e+03,1.118541565639252866e+02,2.338949397616210568e+00,-1.553398912979870650e+00,2.588758970007706481e-02
1.769874783008591749e+03,1.141079767341821452e+02,2.432325512612679486e+00,-1.560531475537273449e+00,2.619393574586838594e-02
1.777265625137516963e+03,1.139582107741990455e+02,3.990702324944112700e+00,-1.552236388459772520e+00,4.865649520858791877e-02
1.784687330776052931e+03,1.143078385462104762e+02,2.084773535674251832e+00,-1.559055189213809145e+00,2.386508664863095860e-02
1.792140028807513090e+03,1.151662828974762505e+02,3.040363686601307514e+00,-1.567800970228739876e+00,2.617993318095490976e-02
