# #Freq[Hz], #Gain_mean[a.u.], #Gain_std[a.u.], #Phase_mean[rad], #Phase_std[rad]
4.075666227902005630e+04,4.950016862698534936e+01,2.555476358409002557e+00,-1.589702968193654531e+00,5.510945725176415871e-02
4.085511750517792098e+04,5.016609203603783129e+01,2.800441680881825768e+00,-1.564472856637825204e+00,3.872854560556908410e-02
4.095381056807254936e+04,4.968535106286176273e+01,2.059835477690837635e+00,-1.607796572736567953e+00,4.969914751169759309e-02
4.105274204224238929e+04,5.009490513474184326e+01,1.372157325551082829e+00,-1.584419440014632752e+00,5.504500428623675806e-02
4.115191250361372659e+04,5.064207691287031565e+01,3.291782168823717214e+00,-1.607332839795424295e+00,3.738154855352647521e-02
4.125132252950432303e+04,5.043782654937691490e+01,1.811496335410389680e+00,-1.576586072372502034e+00,5.051819106401508191e-02
4.135097269862634130e+04,5.104226679904233066e+01,2.865404916384781675e+00,-1.562477062962100094e+00,3.506447674587564317e-02
4.145086359108999750e+04,5.145927280247906310e+01,1.964685604881744485e+00,-1.594182971029010076e+00,4.567342176502355716e-02
4.155099578840685717e+04,5.173795349786088593e+01,2.506376532904475596e+00,-1.603860069671569022e+00,4.489305454872011963e-02
4.165136987349325500e+04,5.187368291186244562e+01,2.198309571463687107e+00,-1.588047559639354400e+00,6.242848131664640449e-02
4.175198643067366356e+04,5.155457845229674518e+01,2.593059115796033876e+00,-1.577095351789382871e+00,3.400114733343485851e-02
4.185284604568409122e+04,5.103638394512782384e+01,1.945602364884553070e+00,-1.626707726750596494e+00,3.266277815074714042e-02
4.195394930567550909e+04,5.323979282460079787e+01,1.539627293631415039e+00,-1.596331400221571606e+00,4.701173972202805917e-02
4.205529679921724892e+04,5.346372822082552290e+01,2.269142508016803284e+00,-1.578903467695531138e+00,6.168968801556899001e-02
4.215688911630044458e+04,5.449721460066067635e+01,3.058832504570202726e+00,-1.593326364667920103e+00,4.962427071648978921e-02
4.225872684834146639e+04,5.272940831179960242e+01,1.979638008258512549e+00,-1.600164614151814435e+00,5.203028256006896057e-02
