# freq1	PSD1	freq2	PSD2
3.901367187499999272e+04	2.257441992008329579e-09	3.901367187499999272e+04	6.785963106192652666e-11
3.903808593749999272e+04	1.527544768782128626e-10	3.903808593749999272e+04	1.375999002356408432e-10
3.906249999999999272e+04	4.292508952732079954e-11	3.906249999999999272e+04	4.670314173694214973e-11
3.908691406249999272e+04	1.369755750619363760e-10	3.908691406249999272e+04	8.255702139959324358e-12
3.911132812499999272e+04	4.082249135864469619e-11	3.911132812499999272e+04	5.491340462092274688e-11
3.913574218749999272e+04	5.160565173720872673e-11	3.913574218749999272e+04	1.256630726109338788e-11
3.916015624999999272e+04	1.484122803540686437e-10	3.916015624999999272e+04	1.517372946563752343e-11
3.918457031249999272e+04	2.098913649771033996e-10	3.918457031249999272e+04	9.184888455596018740e-11
3.920898437499999272e+04	1.063270175290866140e-11	3.920898437499999272e+04	1.122321427798289738e-10
3.923339843749999272e+04	1.853848159990646124e-10	3.923339843749999272e+04	6.619082358920523175e-11
3.925781249999999272e+04	3.152971121195951426e-11	3.925781249999999272e+04	4.072300684790485972e-11
3.928222656249999272e+04	8.294558572432535559e-11	3.928222656249999272e+04	1.332675256477860128e-11
3.930664062499999272e+04	6.741997274787318002e-11	3.930664062499999272e+04	1.454666387486986441e-11
3.933105468749999272e+04	3.718108773256500751e-11	3.933105468749999272e+04	2.214592533793572351e-11
3.935546874999999272e+04	2.620792990165800895e-11	3.935546874999999272e+04	8.447846757663830897e-11
3.937988281249999272e+04	7.365508795135168154e-12	3.937988281249999272e+04	5.763647739896576868e-11
3.940429687499999272e+04	3.122272369403434679e-10	3.940429687499999272e+04	7.668103916459586131e-11
3.942871093749999272e+04	6.940659902050857707e-11	3.942871093749999272e+04	5.987810608905825496e-11
3.945312499999999272e+04	8.974123897093879565e-11	3.945312499999999272e+04	1.206899716773376087e-10
3.947753906249999272e+04	4.356231059133405397e-10	3.947753906249999272e+04	1.131541322741690518e-10
3.950195312499999272e+04	5.010629419445102219e-11	3.950195312499999272e+04	2.072689352193234735e-11
3.952636718749999272e+04	1.193092323323057188e-10	3.952636718749999272e+04	3.535572705889269722e-11
3.955078124999999272e+04	2.758640141262606434e-11	3.955078124999999272e+04	1.968091412762270961e-10
3.957519531249999272e+04	1.283734216949008575e-10	3.957519531249999272e+04	5.374610664901660662e-11
3.959960937499999272e+04	4.689984769041351329e-11	3.959960937499999272e+04	2.474146634381832813e-12
3.962402343749999272e+04	1.431775514226354537e-10	3.962402343749999272e+04	2.453872657793635792e-11
3.964843749999999272e+04	3.368367802893075301e-10	3.964843749999999272e+04	1.869747279836474057e-11
3.967285156249999272e+04	5.608745055721077291e-11	3.967285156249999272e+04	3.625392041899362318e-11
3.969726562499999272e+04	8.803537323199795413e-10	3.969726562499999272e+04	2.364005548804962715e-12
3.972167968749999272e+04	1.156002377960601857e-10	3.972167968749999272e+04	1.664985501858029474e-11
3.974609374999999272e+04	1.408375968526859869e-10	3.974609374999999272e+04	1.157288598712703905e-10
3.977050781249999272e+04	4.363526730512254432e-11	3.977050781249999272e+04	1.691276282258386498e-10
3.979492187499999272e+04	7.976843863322004811e-11	3.979492187499999272e+04	3.828783171225498755e-11
3.981933593749999272e+04	5.773326935396516706e-11	3.981933593749999272e+04	9.041925168144414230e-11
3.984374999999999272e+04	1.497164571555974985e-11	3.984374999999999272e+04	3.574068914661348013e-11
3.986816406249999272e+04	6.766538934828011051e-11	3.986816406249999272e+04	1.371083554999250168e-11
3.989257812499999272e+04	1.384259180399628430e-10	3.989257812499999272e+04	3.058480772859336458e-11
3.991699218749999272e+04	8.012286784503438615e-12	3.991699218749999272e+04	9.551899746561786604e-11
3.994140624999999272e+04	2.241329296940197625e-11	3.994140624999999272e+04	4.966106460391788954e-11
3.996582031249999272e+04	1.137941301691577712e-10	3.996582031249999272e+04	1.251523455096213018e-11
3.999023437499999272e+04	1.828072819431863675e-11	3.999023437499999272e+04	2.253275467362451169e-11
4.001464843749999272e+04	1.289714593171066838e-10	4.001464843749999272e+04	2.181114890171746382e-11
4.003906249999999272e+04	5.050990192529085353e-11	4.003906249999999272e+04	6.181485533737122270e-12
4.006347656249999272e+04	7.513939390661814365e-11	4.006347656249999272e+04	2.066298029540137315e-10
4.008789062499999272e+04	1.779341087629474719e-10	4.008789062499999272e+04	2.659526823966971072e-11
4.011230468749999272e+04	9.163568250481481659e-11	4.011230468749999272e+04	6.713477771624341709e-11
4.013671874999999272e+04	5.106701583296226700e-14	4.013671874999999272e+04	2.475111655300895761e-12
4.016113281249999272e+04	1.171022495962793104e-10	4.016113281249999272e+04	4.204494813809462798e-10
4.018554687499999272e+04	6.023312242729079624e-11	4.018554687499999272e+04	8.678416518859811358e-11
4.020996093749999272e+04	1.100627638387436067e-10	4.020996093749999272e+04	4.343377851298319332e-12
4.023437499999999272e+04	1.405517262542654941e-10	4.023437499999999272e+04	7.416404073581914549e-11
4.025878906249999272e+04	1.081725236496080595e-10	4.025878906249999272e+04	1.364449125241989110e-12
4.028320312499999272e+04	4.398128971740842082e-10	4.028320312499999272e+04	2.415610160431139031e-12
4.030761718749999272e+04	1.397388353769678216e-10	4.030761718749999272e+04	5.200304205928964348e-11
4.033203124999999272e+04	1.482834107849256627e-10	4.033203124999999272e+04	1.241181817309089743e-10
4.035644531249999272e+04	5.353496949633452133e-11	4.035644531249999272e+04	1.972737656649696573e-11
4.038085937499999272e+04	2.008300727733357840e-11	4.038085937499999272e+04	2.548287331561540567e-11
4.040527343749999272e+04	1.645817551899068461e-11	4.040527343749999272e+04	1.958029575772694901e-11
4.042968749999999272e+04	2.000030827178224399e-10	4.042968749999999272e+04	4.605566017506574811e-11
4.045410156249999272e+04	1.759144176486914445e-11	4.045410156249999272e+04	8.375157183703476724e-11
4.047851562499999272e+04	4.214303802077062654e-11	4.047851562499999272e+04	3.460608281729832843e-11
4.050292968749999272e+04	5.317058032051026954e-10	4.050292968749999272e+04	1.026087244055066015e-10
4.052734374999999272e+04	1.853800297916909141e-10	4.052734374999999272e+04	4.928313871367934027e-11
4.055175781249999272e+04	2.791872001003866715e-11	4.055175781249999272e+04	9.787026219271422860e-11
4.057617187499999272e+04	1.133261843028311764e-10	4.057617187499999272e+04	9.646818858734096880e-11
4.060058593749999272e+04	3.234138798128695037e-10	4.060058593749999272e+04	1.749430355067455189e-10
4.062499999999999272e+04	1.298738298593768795e-10	4.062499999999999272e+04	9.860756416190090628e-11
4.064941406249999272e+04	3.178800905569489318e-11	4.064941406249999272e+04	4.130127588681595307e-12
4.067382812499999272e+04	2.281689038282777309e-10	4.067382812499999272e+04	7.600850341700302045e-11
4.069824218749999272e+04	1.082599123020749056e-10	4.069824218749999272e+04	1.585282422648351037e-12
4.072265624999999272e+04	2.444223976355856028e-10	4.072265624999999272e+04	9.887175547645595720e-11
4.074707031249999272e+04	8.424927367557336686e-11	4.074707031249999272e+04	3.412259445411086555e-11
4.077148437499999272e+04	6.877054713073226187e-11	4.077148437499999272e+04	1.133893482745844208e-10
4.079589843749999272e+04	1.524394398634496244e-10	4.079589843749999272e+04	8.745421822660183557e-11
4.082031249999999272e+04	6.458556978013823846e-12	4.082031249999999272e+04	2.274347699669107502e-11
4.084472656249999272e+04	7.770774460634644557e-11	4.084472656249999272e+04	5.683485820289712799e-11
4.086914062499999272e+04	2.683589998122230417e-12	4.086914062499999272e+04	7.143832861622742953e-12
4.089355468749999272e+04	1.932546730365157147e-10	4.089355468749999272e+04	1.758394354146291164e-10
4.091796874999999272e+04	7.486084323071230494e-10	4.091796874999999272e+04	1.759228635534343686e-10
4.094238281249999272e+04	2.486918531360784483e-10	4.094238281249999272e+04	1.272226817858345497e-10
4.096679687499999272e+04	9.812317688578539886e-10	4.096679687499999272e+04	3.933441365150588382e-11
4.099121093749999272e+04	6.413070441413058949e-09	4.099121093749999272e+04	6.048707280354587718e-12
4.101562499999999272e+04	1.841311118222380952e-09	4.101562499999999272e+04	1.934259975719897978e-11
4.104003906249999272e+04	7.943944771057409298e-10	4.104003906249999272e+04	5.891289827256458977e-12
4.106445312499999272e+04	2.795846293268464949e-10	4.106445312499999272e+04	1.598205581133828835e-10
4.108886718749999272e+04	2.743991194294731232e-10	4.108886718749999272e+04	7.832347358319486876e-12
4.111328124999999272e+04	5.291423040539985506e-11	4.111328124999999272e+04	2.412078105056520663e-11
4.113769531249999272e+04	7.964503915933288981e-11	4.113769531249999272e+04	1.012689940880445395e-11
4.116210937499999272e+04	2.257041911023663174e-10	4.116210937499999272e+04	1.532881948698821307e-10
4.118652343749999272e+04	5.189230620573112862e-10	4.118652343749999272e+04	1.262649749698948276e-11
4.121093749999999272e+04	1.434718970224890243e-10	4.121093749999999272e+04	3.361063490805784316e-13
4.123535156249999272e+04	6.525846212423485734e-11	4.123535156249999272e+04	6.988991822292173226e-11
4.125976562499999272e+04	9.344306248983916832e-11	4.125976562499999272e+04	3.929064730456786871e-11
4.128417968749999272e+04	1.610839788414049752e-10	4.128417968749999272e+04	7.891260846953089794e-11
4.130859374999999272e+04	2.796822431103294209e-11	4.130859374999999272e+04	3.651472157558649795e-11
4.133300781249999272e+04	1.345546853896513116e-10	4.133300781249999272e+04	2.668710817174374124e-11
4.135742187499999272e+04	8.851067561981012479e-11	4.135742187499999272e+04	9.778977117444054834e-11
4.138183593749999272e+04	1.487638688174234958e-10	4.138183593749999272e+04	1.990459227989734484e-11
4.140624999999999272e+04	1.551012223673262825e-11	4.140624999999999272e+04	2.578905067371447902e-10
4.143066406249999272e+04	9.057472296279903478e-11	4.143066406249999272e+04	5.141158657290108967e-11
4.145507812499999272e+04	4.064806429146781336e-11	4.145507812499999272e+04	1.509452629460223593e-12
4.147949218749999272e+04	9.220742088025787886e-11	4.147949218749999272e+04	1.143532962468323111e-11
4.150390624999999272e+04	2.185596067644857356e-10	4.150390624999999272e+04	2.021727275837240025e-10
4.152832031249999272e+04	7.100473008601647613e-10	4.152832031249999272e+04	3.658928350422806562e-11
4.155273437499999272e+04	2.796941865992303850e-10	4.155273437499999272e+04	5.272594972386464509e-11
4.157714843749999272e+04	1.886703728573539264e-10	4.157714843749999272e+04	4.705801500640659280e-11
4.160156249999999272e+04	1.077172179257750033e-10	4.160156249999999272e+04	2.791924652378164057e-10
4.162597656249999272e+04	1.052873995617655573e-10	4.162597656249999272e+04	1.503822284751752167e-11
4.165039062499999272e+04	1.669764870734576412e-10	4.165039062499999272e+04	7.652101510434693006e-11
4.167480468749999272e+04	4.254612029533205436e-10	4.167480468749999272e+04	2.100104463511038931e-11
4.169921874999999272e+04	6.776603185255527485e-11	4.169921874999999272e+04	2.452050673562584282e-13
4.172363281249999272e+04	1.274972474671280137e-10	4.172363281249999272e+04	9.825685361927626618e-12
4.174804687499999272e+04	1.975408082028944003e-10	4.174804687499999272e+04	3.987336155870178226e-11
4.177246093749999272e+04	5.166051514703261972e-11	4.177246093749999272e+04	1.525146286799764632e-10
4.179687499999999272e+04	6.403036913687127269e-11	4.179687499999999272e+04	4.066084791418622501e-11
4.182128906249999272e+04	4.047470095562814922e-10	4.182128906249999272e+04	1.113977898873912972e-11
4.184570312499999272e+04	1.441290597043647163e-10	4.184570312499999272e+04	6.485807880788348234e-11
4.187011718749999272e+04	1.208193406202985114e-10	4.187011718749999272e+04	1.606061493994289952e-10
4.189453124999999272e+04	5.528769591606198799e-10	4.189453124999999272e+04	9.636593273959753040e-11
4.191894531249999272e+04	1.007775497562512970e-10	4.191894531249999272e+04	3.825668045334540958e-11
4.194335937499999272e+04	1.133285539115648703e-10	4.194335937499999272e+04	8.827167615185496460e-12
4.196777343749999272e+04	6.440117400329414118e-11	4.196777343749999272e+04	2.497597546090518949e-11
4.199218749999999272e+04	1.027037953034733136e-10	4.199218749999999272e+04	3.407529244609312509e-12
4.201660156249999272e+04	2.556093108739801513e-10	4.201660156249999272e+04	7.381648021510092912e-12
4.204101562499999272e+04	1.679651377525595267e-12	4.204101562499999272e+04	6.782452984442475814e-11
4.206542968749999272e+04	7.805277490287831755e-11	4.206542968749999272e+04	1.702772197312321039e-11
4.208984374999999272e+04	2.485089857348510781e-12	4.208984374999999272e+04	5.345467015156008500e-11
4.211425781249999272e+04	3.092440526036273969e-10	4.211425781249999272e+04	5.007025302554656723e-11
4.213867187499999272e+04	5.663885803468715267e-12	4.213867187499999272e+04	3.418821490615489159e-12
4.216308593749999272e+04	1.865779520732085254e-11	4.216308593749999272e+04	1.114860023325801146e-10
4.218749999999999272e+04	7.423389493479003522e-11	4.218749999999999272e+04	3.178472588896649573e-10
4.221191406249999272e+04	1.801358411516563349e-10	4.221191406249999272e+04	1.043191106573594228e-10
4.223632812499999272e+04	1.301657223785508164e-11	4.223632812499999272e+04	1.533217489275338942e-11
4.226074218749999272e+04	2.957746749831432425e-10	4.226074218749999272e+04	7.479680615562321827e-12
4.228515624999999272e+04	2.930099198352904106e-10	4.228515624999999272e+04	1.282337091866040830e-10
4.230957031249999272e+04	7.949711097683097123e-11	4.230957031249999272e+04	1.439348927250794097e-11
4.233398437499999272e+04	8.098264458924392107e-11	4.233398437499999272e+04	7.522633406149139030e-11
4.235839843749999272e+04	1.668329540581494204e-10	4.235839843749999272e+04	4.999611156633891857e-11
4.238281249999999272e+04	1.045714455586444604e-10	4.238281249999999272e+04	4.402366374173384721e-12
4.240722656249999272e+04	2.868499456564701900e-10	4.240722656249999272e+04	8.110729084732579931e-11
4.243164062499999272e+04	1.195424635391454552e-10	4.243164062499999272e+04	1.698825124885317017e-11
4.245605468749999272e+04	1.122279709040527825e-10	4.245605468749999272e+04	6.863246375990134093e-11
4.248046874999999272e+04	1.270282044759270995e-10	4.248046874999999272e+04	1.505098556332219545e-12
4.250488281249999272e+04	7.828903119415369904e-11	4.250488281249999272e+04	3.038800747807257414e-11
4.252929687499999272e+04	2.972566785030993374e-10	4.252929687499999272e+04	1.524021717049454754e-10
4.255371093749999272e+04	2.361203165310732785e-11	4.255371093749999272e+04	1.693125980497214084e-10
4.257812499999999272e+04	3.266498628140173664e-10	4.257812499999999272e+04	1.101568057510550206e-10
4.260253906249999272e+04	3.973185013969457376e-10	4.260253906249999272e+04	6.986977196523009889e-12
4.262695312499999272e+04	5.427091514743316523e-11	4.262695312499999272e+04	3.546883302766966218e-12
4.265136718749999272e+04	3.262778497588818367e-10	4.265136718749999272e+04	3.676798183546695612e-11
4.267578124999999272e+04	2.626301112910762446e-10	4.267578124999999272e+04	1.051367695973587133e-11
4.270019531249999272e+04	1.438119226922477899e-11	4.270019531249999272e+04	5.302844565326736120e-12
4.272460937499999272e+04	4.690132224039755109e-11	4.272460937499999272e+04	1.250500157890680973e-10
4.274902343749999272e+04	3.419877577323445531e-10	4.274902343749999272e+04	1.235469455914248515e-11
4.277343749999999272e+04	1.908228638379707942e-10	4.277343749999999272e+04	3.586790456062297177e-11
4.279785156249999272e+04	3.638843864118264728e-11	4.279785156249999272e+04	3.469572309726564794e-11
4.282226562499999272e+04	1.134456279732934815e-10	4.282226562499999272e+04	2.060699379838492359e-11
4.284667968749999272e+04	7.670815287842595601e-11	4.284667968749999272e+04	2.503114156053065664e-11
4.287109374999999272e+04	1.019817334385508997e-10	4.287109374999999272e+04	5.154341353407156942e-11
4.289550781249999272e+04	4.044108476951013563e-10	4.289550781249999272e+04	4.890374457145731590e-11
4.291992187499999272e+04	4.843757581267464869e-10	4.291992187499999272e+04	1.940546637400003077e-11
4.294433593749999272e+04	1.083219442152967392e-10	4.294433593749999272e+04	1.836575977598508422e-11
4.296874999999999272e+04	3.146822018275736429e-10	4.296874999999999272e+04	3.095794670557796593e-11
4.299316406249999272e+04	6.355920926479046078e-09	4.299316406249999272e+04	1.779981462875679781e-10
4.301757812499999272e+04	2.211507995187122119e-09	4.301757812499999272e+04	3.554570119530445111e-10
4.304199218749999272e+04	5.988697390207479195e-10	4.304199218749999272e+04	2.231196920373350013e-11
4.306640624999999272e+04	2.141894794634947610e-10	4.306640624999999272e+04	1.038878132813671271e-10
4.309082031249999272e+04	2.353998302154915370e-11	4.309082031249999272e+04	5.420047740325387186e-11
4.311523437499999272e+04	2.092682804202427131e-11	4.311523437499999272e+04	1.673822357090527561e-12
4.313964843749999272e+04	2.706008764800658390e-10	4.313964843749999272e+04	1.804323319952743943e-11
4.316406249999999272e+04	8.511924203231818024e-11	4.316406249999999272e+04	1.200264909842203165e-11
4.318847656249999272e+04	1.166256106344267997e-10	4.318847656249999272e+04	1.118605187533334855e-10
4.321289062499999272e+04	3.190318034085933432e-11	4.321289062499999272e+04	2.367299828684857946e-10
4.323730468749999272e+04	3.959972160146278988e-11	4.323730468749999272e+04	8.760442783728581244e-12
4.326171874999999272e+04	1.514308403375168393e-10	4.326171874999999272e+04	9.641962840998768272e-11
4.328613281249999272e+04	8.946452777580534534e-11	4.328613281249999272e+04	4.854450090019929066e-11
4.331054687499999272e+04	1.328736331643129656e-11	4.331054687499999272e+04	5.284397438691762200e-12
4.333496093749999272e+04	1.013444790453460183e-10	4.333496093749999272e+04	1.577736232031457220e-11
4.335937499999999272e+04	1.050543803066477859e-11	4.335937499999999272e+04	1.928553975660312071e-10
4.338378906249999272e+04	1.910440440681986910e-10	4.338378906249999272e+04	3.235007861944258002e-11
4.340820312499999272e+04	1.259186104702831220e-10	4.340820312499999272e+04	8.459912534121652911e-11
4.343261718749999272e+04	2.805775745947807934e-12	4.343261718749999272e+04	1.288393972298774944e-11
4.345703124999999272e+04	1.911413517939482273e-10	4.345703124999999272e+04	1.095741426587265113e-10
4.348144531249999272e+04	3.490973944650552058e-10	4.348144531249999272e+04	1.854446746312939344e-10
4.350585937499999272e+04	5.619218343008821225e-11	4.350585937499999272e+04	4.685476269715224789e-11
4.353027343749999272e+04	2.606053561964696384e-10	4.353027343749999272e+04	9.314016028954206517e-11
4.355468749999999272e+04	2.474877917075643128e-10	4.355468749999999272e+04	2.317727762756791659e-11
4.357910156249999272e+04	4.843194000765753053e-11	4.357910156249999272e+04	1.197118921593775087e-11
4.360351562499999272e+04	3.333781812502471511e-10	4.360351562499999272e+04	1.528967075789269108e-10
4.362792968749999272e+04	1.404014999132248386e-10	4.362792968749999272e+04	2.631484527302989529e-11
4.365234374999999272e+04	1.850669183725593352e-10	4.365234374999999272e+04	1.053017928839528240e-10
4.367675781249999272e+04	7.249126569497772151e-12	4.367675781249999272e+04	6.400049672047851475e-11
4.370117187499999272e+04	1.741102282892267088e-10	4.370117187499999272e+04	1.312039976362304371e-10
4.372558593749999272e+04	3.124687786204317429e-10	4.372558593749999272e+04	1.278578982582315991e-11
4.374999999999999272e+04	2.103919176521295218e-10	4.374999999999999272e+04	5.044702202995130929e-11
4.377441406249999272e+04	5.100141904559744271e-11	4.377441406249999272e+04	2.912036782373122793e-11
4.379882812499999272e+04	1.034190912899078461e-10	4.379882812499999272e+04	7.551546353606837032e-12
4.382324218749999272e+04	2.281254128708817269e-11	4.382324218749999272e+04	1.650999511363949434e-11
4.384765624999999272e+04	8.720465564694849602e-12	4.384765624999999272e+04	3.131144724251559213e-11
4.387207031249999272e+04	8.082167729138344762e-11	4.387207031249999272e+04	6.309141990082239617e-12
4.389648437499999272e+04	9.602170928103208576e-11	4.389648437499999272e+04	1.455261080747364689e-11
4.392089843749999272e+04	2.481861142911038476e-10	4.392089843749999272e+04	5.689805677374926308e-12
4.394531249999999272e+04	1.450931333417543802e-10	4.394531249999999272e+04	7.077863659704070952e-12
4.396972656249999272e+04	3.194802242210294240e-10	4.396972656249999272e+04	1.234176685596092912e-10
4.399414062499999272e+04	2.583300162142408490e-10	4.399414062499999272e+04	1.357814625449574694e-11
4.401855468749999272e+04	2.423505102142965365e-10	4.401855468749999272e+04	5.232367631832818913e-11
4.404296874999999272e+04	4.719035462699964552e-11	4.404296874999999272e+04	9.908727086460798074e-11
4.406738281249999272e+04	3.141100290340913948e-11	4.406738281249999272e+04	9.781637994931387028e-11
4.409179687499999272e+04	1.413408341403231549e-10	4.409179687499999272e+04	5.111381060829670013e-11
4.411621093749999272e+04	2.571506536077187595e-10	4.411621093749999272e+04	7.100591438140058788e-11
4.414062499999999272e+04	3.953384123681666033e-10	4.414062499999999272e+04	1.925801463177351071e-11
4.416503906249999272e+04	2.700262796178965515e-10	4.416503906249999272e+04	2.941638426520128829e-12
4.418945312499999272e+04	3.337554887975838569e-10	4.418945312499999272e+04	1.751751984756380189e-10
4.421386718749999272e+04	3.127179098491034144e-10	4.421386718749999272e+04	1.198661583908121601e-11
4.423828124999999272e+04	7.102805382823059532e-11	4.423828124999999272e+04	8.072167225185000336e-11
4.426269531249999272e+04	2.007340346977034564e-10	4.426269531249999272e+04	1.507009926695271784e-11
4.428710937499999272e+04	1.808553762482714908e-10	4.428710937499999272e+04	8.305996119773521716e-11
4.431152343749999272e+04	2.240880126817641620e-10	4.431152343749999272e+04	7.085611415185744280e-11
4.433593749999999272e+04	2.246387794149403801e-10	4.433593749999999272e+04	2.154700834884493597e-10
4.436035156249999272e+04	2.378844048902768571e-10	4.436035156249999272e+04	3.005845463334649842e-12
4.438476562499999272e+04	3.032044933974232417e-10	4.438476562499999272e+04	3.552192325176269687e-11
4.440917968749999272e+04	8.761668723655844022e-11	4.440917968749999272e+04	5.997968634018964195e-11
4.443359374999999272e+04	5.754584040409761417e-11	4.443359374999999272e+04	2.521796310022019956e-11
4.445800781249999272e+04	2.460177833978518642e-10	4.445800781249999272e+04	2.064376119399787646e-11
4.448242187499999272e+04	2.077860913315868897e-10	4.448242187499999272e+04	9.121573235519536276e-11
4.450683593749999272e+04	1.435243443891908428e-10	4.450683593749999272e+04	7.635663294045038566e-11
4.453124999999999272e+04	1.203926156482505905e-10	4.453124999999999272e+04	8.053076392452679403e-11
4.455566406249999272e+04	7.668933979625528464e-11	4.455566406249999272e+04	5.245834582118094239e-11
4.458007812499999272e+04	1.122572173069480601e-10	4.458007812499999272e+04	2.761737913661271340e-11
4.460449218749999272e+04	1.394358032318118860e-10	4.460449218749999272e+04	2.904110336013440142e-12
4.462890624999999272e+04	2.213192779270343995e-11	4.462890624999999272e+04	4.805323824721977319e-11
4.465332031249999272e+04	8.177557580071137492e-11	4.465332031249999272e+04	1.534427099850163108e-10
4.467773437499999272e+04	1.998230862091109994e-11	4.467773437499999272e+04	1.075806934629619586e-11
4.470214843749999272e+04	1.094321764130173476e-11	4.470214843749999272e+04	4.463124213608891428e-12
4.472656249999999272e+04	1.379153837722932798e-10	4.472656249999999272e+04	1.441389692783109193e-11
4.475097656249999272e+04	6.962997878164701765e-11	4.475097656249999272e+04	1.328980454481292040e-11
4.477539062499999272e+04	3.159241775206801526e-11	4.477539062499999272e+04	5.478519528897305010e-11
4.479980468749999272e+04	2.008732244942658519e-10	4.479980468749999272e+04	1.483875458841088259e-10
4.482421874999999272e+04	8.389405441892963581e-11	4.482421874999999272e+04	5.354360036148576709e-11
4.484863281249999272e+04	6.077771522093752953e-12	4.484863281249999272e+04	7.680491579902500917e-11
4.487304687499999272e+04	1.213719745556418121e-12	4.487304687499999272e+04	1.109641814500243427e-10
4.489746093749999272e+04	4.140419780478263847e-10	4.489746093749999272e+04	9.070288021125838964e-11
4.492187499999999272e+04	6.631882872920636056e-11	4.492187499999999272e+04	1.120198464705945725e-10
4.494628906249999272e+04	1.034082163081202278e-10	4.494628906249999272e+04	2.117804479939729727e-10
4.497070312499999272e+04	1.887777483934663061e-10	4.497070312499999272e+04	5.431006853122709097e-11
4.499511718749999272e+04	6.938524175353533096e-09	4.499511718749999272e+04	1.827048629005496412e-11
4.501953124999999272e+04	3.703127262976011493e-10	4.501953124999999272e+04	7.438211920043333405e-12
4.504394531249999272e+04	2.386482613167659678e-10	4.504394531249999272e+04	1.421747832509553924e-10
4.506835937499999272e+04	6.926731033000882391e-10	4.506835937499999272e+04	1.691204134166206106e-10
4.509277343749999272e+04	1.089050240389086489e-10	4.509277343749999272e+04	2.703813777395019631e-10
4.511718749999999272e+04	1.484369090957998444e-10	4.511718749999999272e+04	4.393170139470773893e-13
4.514160156249999272e+04	7.592770229753280599e-12	4.514160156249999272e+04	1.972225792283602244e-11
4.516601562499999272e+04	1.438214248349423023e-10	4.516601562499999272e+04	3.625556550006267367e-11
4.519042968749999272e+04	1.837815477142110624e-10	4.519042968749999272e+04	1.196137632615083123e-10
4.521484374999999272e+04	3.336486869622118604e-10	4.521484374999999272e+04	1.720578550173796277e-11
4.523925781249999272e+04	5.515448654017012392e-10	4.523925781249999272e+04	1.055228940149694144e-10
4.526367187499999272e+04	3.490032110561808622e-11	4.526367187499999272e+04	1.927230023007633576e-10
4.528808593749999272e+04	2.862927546703643657e-11	4.528808593749999272e+04	3.063663816009268586e-11
4.531249999999999272e+04	2.342324388664207170e-10	4.531249999999999272e+04	4.854393839555085068e-12
4.533691406249999272e+04	1.051227315415692359e-10	4.533691406249999272e+04	4.460811449461991594e-11
4.536132812499999272e+04	5.211986821035908483e-10	4.536132812499999272e+04	2.963076999199525423e-11
4.538574218749999272e+04	2.405723517511059969e-10	4.538574218749999272e+04	1.950572997071526291e-11
4.541015624999999272e+04	1.336399014122457802e-10	4.541015624999999272e+04	6.315443172237440081e-11
4.543457031249999272e+04	3.219833549931893362e-12	4.543457031249999272e+04	1.064868961986456117e-11
4.545898437499999272e+04	1.105990701393958863e-10	4.545898437499999272e+04	4.218514951404439326e-10
4.548339843749999272e+04	3.008662385542246882e-10	4.548339843749999272e+04	9.299188078015757232e-11
4.550781249999999272e+04	4.255759048882784146e-11	4.550781249999999272e+04	4.720486193826633919e-11
4.553222656249999272e+04	1.893033608915061474e-11	4.553222656249999272e+04	1.497073060803543683e-10
4.555664062499999272e+04	1.105467426169329904e-10	4.555664062499999272e+04	1.240092625348293614e-10
4.558105468749999272e+04	1.100700408755356765e-10	4.558105468749999272e+04	1.314717505940619275e-11
4.560546874999999272e+04	2.366261490364375593e-11	4.560546874999999272e+04	1.154683299692400952e-10
4.562988281249999272e+04	1.032193110414342295e-10	4.562988281249999272e+04	2.101050519580216215e-12
4.565429687499999272e+04	3.311093840719055836e-10	4.565429687499999272e+04	3.540318210814387122e-11
4.567871093749999272e+04	1.308004263958424002e-10	4.567871093749999272e+04	8.430962049654630270e-11
4.570312499999999272e+04	1.351291152310392636e-10	4.570312499999999272e+04	8.366603781381763930e-11
4.572753906249999272e+04	2.265735302076929363e-10	4.572753906249999272e+04	2.353138061919660014e-10
4.575195312499999272e+04	7.222081245979409564e-11	4.575195312499999272e+04	1.161524209001681431e-10
4.577636718749999272e+04	1.717248660959600148e-10	4.577636718749999272e+04	3.039779757520644517e-11
4.580078124999999272e+04	2.046223292656551869e-10	4.580078124999999272e+04	7.513539915257188570e-11
4.582519531249999272e+04	2.940396337785579439e-12	4.582519531249999272e+04	1.141404405369116668e-11
4.584960937499999272e+04	8.523924193486545571e-11	4.584960937499999272e+04	5.256460209819566827e-11
4.587402343749999272e+04	1.794814987379472977e-10	4.587402343749999272e+04	8.935140672202873227e-11
4.589843749999999272e+04	1.936910097463840786e-10	4.589843749999999272e+04	1.000739589806864192e-10
4.592285156249999272e+04	1.732992469020358080e-10	4.592285156249999272e+04	3.581994217197416866e-11
4.594726562499999272e+04	9.481670215784224059e-11	4.594726562499999272e+04	1.810060801627964754e-10
4.597167968749999272e+04	5.112086585383284953e-10	4.597167968749999272e+04	2.081020021459101327e-11
4.599609374999999272e+04	1.241738726096395902e-10	4.599609374999999272e+04	4.244445450456645736e-11
4.602050781249999272e+04	3.150226704354571536e-10	4.602050781249999272e+04	1.227081985685641601e-10
4.604492187499999272e+04	8.299822949286455905e-11	4.604492187499999272e+04	3.117324063577089538e-12
4.606933593749999272e+04	3.540581621215746915e-10	4.606933593749999272e+04	2.114240655002582771e-10
4.609374999999999272e+04	2.040860556224442542e-10	4.609374999999999272e+04	3.548578310745169255e-10
