Frequency[Hz], Hx, sHx, Hy, sHy, PhaseX[rad], sPhaseX, PhaseY[rad], sPhaseY
1.501999999999999957e+01,1.351584972524657615e-04,7.875358895353364822e-08,1.157683250011370610e-03,7.604042370563265233e-08,-1.456843549421917494e+01,1.169303389325335001e-03,-2.899210954119351591e+00,1.319030880409568769e-04
1.503999999999999915e+01,1.484786795379473259e-04,7.853579740851730759e-08,1.249857209211831938e-03,7.585806009759713067e-08,-1.461607795093037687e+01,1.063900341626199987e-03,-2.870688494996124440e+00,1.220196435258162789e-04
1.506000000000000050e+01,1.622247272407562058e-04,7.833443331835889585e-08,1.361248326572121791e-03,7.563868222807075904e-08,-1.467859854212263393e+01,9.689193293811657320e-04,-2.858146315767645440e+00,1.115685237142315681e-04
1.508000000000000007e+01,1.780042673725323432e-04,7.811792515535132609e-08,1.507809127009909463e-03,7.544409806218465442e-08,-1.477214109388162377e+01,8.821962563169555294e-04,-2.864800506368641031e+00,1.005731084707563308e-04
1.509999999999999964e+01,1.478813395381200753e-04,7.790363260233932566e-08,1.215385024205272802e-03,7.524492126566471168e-08,-1.456645919141138990e+01,1.059109337002437376e-03,-2.841077428463772314e+00,1.244393618148265589e-04
1.509999999999999964e+01,1.921538079189395417e-04,7.790386275275081798e-08,1.652791774391823261e-03,7.524246800633485022e-08,-1.486864381663373536e+01,8.139029117707450873e-04,-2.890853007895679561e+00,9.137814901236667342e-05
1.511999999999999744e+01,2.047671364659438915e-04,7.771833258884145759e-08,1.801632894246397477e-03,7.504616204740590734e-08,-1.498157469204658732e+01,7.628555007665583200e-04,-2.936149777715599818e+00,8.376377181721386374e-05
1.514000000000000234e+01,2.148477818965915248e-04,7.749242847148739789e-08,1.931915358347034749e-03,7.483563886318084257e-08,-1.508708294336458344e+01,7.252764323909226133e-04,-2.988524881956926116e+00,7.789278212921318012e-05
1.516000000000000014e+01,2.233338398458648477e-04,7.729576137299349877e-08,2.054221367923103614e-03,7.464882625161432633e-08,-1.520029974302802245e+01,6.953510036941083642e-04,-3.051462629873967991e+00,7.299468769022746236e-05
1.517999999999999972e+01,2.281073831097572867e-04,7.709845618640232507e-08,2.139905982907822513e-03,7.445950710755258226e-08,-1.530112095794257243e+01,6.790106218832894043e-04,-3.110907527194084032e+00,6.988735160598726255e-05
1.519999999999999929e+01,2.317941345017215384e-04,7.687652915753290097e-08,2.213924060154305509e-03,7.424608828611975242e-08,-1.539892365844765543e+01,6.670732688591667157e-04,-3.172971926818553889e+00,6.744460422357377615e-05
1.519999999999999929e+01,2.095755047658684380e-04,7.689768675101037134e-08,1.995623014137924960e-03,7.426966354558610845e-08,-1.523813504441999633e+01,7.379827137839198650e-04,-3.090881893169851402e+00,7.483275691860216856e-05
1.522000000000000064e+01,2.330284622404222954e-04,7.669023278770375696e-08,2.262288686295163380e-03,7.406963686660755173e-08,-1.548073981688009049e+01,6.620298127397817927e-04,-3.225546110908340758e+00,6.584710662577809371e-05
1.524000000000000021e+01,2.331087286669500662e-04,7.648769779397684402e-08,2.295577806412620308e-03,7.387055357069263703e-08,-1.555493468275702540e+01,6.589029517444932758e-04,-3.274018384096387457e+00,6.461705929072236450e-05
1.526000000000000156e+01,2.316961803065762141e-04,7.629451223372189300e-08,2.320073942646811924e-03,7.367998982181031296e-08,-1.563023854058305240e+01,6.623261240923312195e-04,-3.323644250707372017e+00,6.387591510352964939e-05
1.527999999999999936e+01,2.299283026962007986e-04,7.607467920165877002e-08,2.331609505753903713e-03,7.347232827703089656e-08,-1.569254800402635119e+01,6.655190223975583587e-04,-3.365165714308239409e+00,6.337672015126591580e-05
1.530000000000000071e+01,2.272972523185690899e-04,7.589323135716120382e-08,2.335024941741168335e-03,7.329829040518442287e-08,-1.575160290504353888e+01,6.706212543135505128e-04,-3.405323752058438735e+00,6.303713076581180701e-05
1.530000000000000071e+01,2.214839113867730642e-04,7.590003318116605238e-08,2.255376029972671822e-03,7.329757542601877354e-08,-1.562480022330133700e+01,6.889455191746392043e-04,-3.325173890680397371e+00,6.534921937104257216e-05
1.531999999999999851e+01,2.239074249086715578e-04,7.568982445842832120e-08,2.331409332042713202e-03,7.309846434253730434e-08,-1.581027172962226679e+01,6.789445010808521684e-04,-3.445538470440729917e+00,6.297119692270072486e-05
1.533999999999999986e+01,2.220197861182098378e-04,7.548638646238348276e-08,2.331644994777417029e-03,7.290208492570998660e-08,-1.585415419847014640e+01,6.839195814767439884e-04,-3.472061832495751510e+00,6.289563124423273410e-05
1.535999999999999943e+01,2.180451527332301332e-04,7.530861761303377251e-08,2.317500727695858548e-03,7.272920275337911543e-08,-1.589838906229605620e+01,6.946004580704782201e-04,-3.502063327586033559e+00,6.311308467353060126e-05
1.538000000000000078e+01,2.143633482400658468e-04,7.510159441640322598e-08,2.302474034159738940e-03,7.252593919989350301e-08,-1.594353712387796840e+01,7.035287775763403697e-04,-3.531379950983601468e+00,6.326332285056627549e-05
1.540000000000000036e+01,2.098263820869453145e-04,7.490350647403443340e-08,2.282634912884694452e-03,7.233671657811025342e-08,-1.598303965855002318e+01,7.179653357700794799e-04,-3.559171943734285470e+00,6.373905542091432529e-05
1.540000000000000036e+01,2.162380716708583745e-04,7.491181359858956725e-08,2.307584566891646150e-03,7.234688930165903185e-08,-1.590150582232634946e+01,6.955633938282416735e-04,-3.504558502515297214e+00,6.295092414564809418e-05
1.541999999999999993e+01,2.055010545780997400e-04,7.470958589118176231e-08,2.260039659376703990e-03,7.215129988031408410e-08,-1.602327688168168507e+01,7.301041589542081687e-04,-3.585640614196424103e+00,6.411646711606478941e-05
1.543999999999999950e+01,2.007380157129799909e-04,7.451614737445381819e-08,2.234710238817158318e-03,7.196211693352070551e-08,-1.606157333507756846e+01,7.466715537807284888e-04,-3.609804339138290352e+00,6.478013710226931596e-05
1.546000000000000263e+01,1.952306911912612757e-04,7.431604312462562415e-08,2.203548123116874386e-03,7.177242639916901369e-08,-1.610429936399595618e+01,7.654328641437598306e-04,-3.636741237210729061e+00,6.548922839883731454e-05
1.548000000000000043e+01,1.954643773550573146e-04,7.412876839264083271e-08,2.208186697601933687e-03,7.159057746298989951e-08,-1.611061743433847937e+01,7.623252292873854141e-04,-3.640279653748135225e+00,6.516496841824082325e-05
1.550000000000000000e+01,1.996258159679718336e-04,7.394512925927737691e-08,2.236997307631325479e-03,7.141207214194120296e-08,-1.612867334936394315e+01,7.439769972987084938e-04,-3.649277513177099586e+00,6.411779148686737556e-05
1.559999999999999964e+01,1.745803377814469904e-04,7.299438117888236428e-08,2.078961078690409487e-03,7.049505419802744325e-08,-1.628039097965258719e+01,8.395700583195187970e-04,-3.745102470456239452e+00,6.808725742223867717e-05
1.569999999999999751e+01,1.502609566632346206e-04,7.208223139224538111e-08,1.914646490299390597e-03,6.961371118328677382e-08,-1.636621209844855684e+01,9.632313124122972520e-04,-3.795487309484168570e+00,7.300588175904542776e-05
